year,site,replicate,block,hybrid,date_planted,date_harvested,yield_mg_ha,grain_moisture
2015,NCH1,1,3,M0163/PHZ51,4/28/15,9/16/15,12.07606444,17.5
2015,NCH1,1,3,M0015/PHZ51,4/28/15,9/16/15,9.182431389,17.8
2015,NCH1,1,3,PHB47/PHZ51,4/28/15,9/16/15,11.54005667,16.2
2015,NCH1,1,3,Z022E0053/LH82,4/28/15,9/16/15,9.380376771,17.1
2015,NCH1,1,3,LH132/LH51,4/28/15,9/16/15,15.58014543,18.7
2015,NCH1,1,3,Z013E0072/LH198,4/28/15,9/16/15,10.14466453,17.7
2015,NCH1,1,3,Z013E0037/LH195,4/28/15,9/16/15,8.790296346,18.5
2015,NCH1,1,3,B37/MO17,4/28/15,9/16/15,13.48676833,18.1
2015,NCH1,1,3,B14A/C103,4/28/15,9/16/15,8.123320096,17.3
2015,NCH1,1,3,PHG39/PHG35,4/28/15,9/16/15,10.73845252,17.4
2015,NCH1,1,3,PHKE6/PHZ51,4/28/15,9/16/15,8.205579856,15.3
2015,NCH1,1,3,W10004_0082/LH82,4/28/15,9/16/15,10.51068292,16.3
2015,NCH1,1,4,B73/PHZ51,4/28/15,9/16/15,12.38326257,16.5
2015,NCH1,1,4,W10004_0097/LH82,4/28/15,9/16/15,8.472505181,17
2015,NCH1,1,4,LH74/PHG35,4/28/15,9/16/15,14.50206297,16.8
2015,NCH1,1,4,GEMS-0146/LH82,4/28/15,9/16/15,11.01100178,17.8
2015,NCH1,1,4,Z022E0095/PHZ51,4/28/15,9/16/15,10.5153246,17.9
2015,NCH1,1,4,Z013E0087/LH82,4/28/15,9/16/15,10.6660828,18.5
2015,NCH1,1,4,MOG_LH123HT-031-1-1-1-1-B/LH195,4/28/15,9/16/15,12.99130301,19.7
2015,NCH1,1,4,Z013E0009/PHZ51,4/28/15,9/16/15,10.42258735,21
2015,NCH1,1,4,PHB47/LH195,4/28/15,9/16/15,11.01483453,18.3
2015,NCH1,1,4,B73_PHG39-21/PHZ51,4/28/15,9/16/15,8.459697231,17.9
2015,NCH1,1,4,PHW52/PHM49,4/28/15,9/16/15,12.57143346,20.4
2015,NCH1,1,4,LH195/LH198,4/28/15,9/16/15,8.739257161,17.5
2015,NCH1,1,4,Z013E0046/LH185,4/28/15,9/16/15,14.09663847,21.3
2015,NCH1,1,4,CML69/LH82,4/28/15,9/16/15,12.29408844,19.2
2015,NCH1,1,4,M0088/LH82,4/28/15,9/16/15,8.382753246,16.3
2015,NCH1,1,4,PHW52/PHG35,4/28/15,9/16/15,14.27546823,18.1
2015,NCH1,1,4,Z022E0083/LH195,4/28/15,9/16/15,9.636487559,17.3
2015,NCH1,1,4,BSSSC0_029/PHZ51,4/28/15,9/16/15,11.14984763,16.1
2015,NCH1,1,4,M0041/PHZ51,4/28/15,9/16/15,10.18376247,15.4
2015,NCH1,1,4,TX772W/PHB47,4/28/15,9/16/15,13.23137979,18.7
2015,NCH1,1,4,Z013E0014/PHZ51,4/28/15,9/16/15,12.82441449,18.3
2015,NCH1,1,4,CML247/LH82,4/28/15,9/16/15,13.29330092,18.8
2015,NCH1,1,4,GEMS-0162/PHZ51,4/28/15,9/16/15,12.56796665,17.4
2015,NCH1,1,4,PHN82/PHZ51,4/28/15,9/16/15,9.659792247,17.1
2015,NCH1,1,5,W10004_0076/PHZ51,4/28/15,9/16/15,9.561199944,17.4
2015,NCH1,1,5,TX773/LH195,4/28/15,9/16/15,10.75405318,20.8
2015,NCH1,1,5,B73/PHM49,4/28/15,9/16/15,12.80833234,18.9
2015,NCH1,1,5,B104/PHZ51,4/28/15,9/16/15,10.01523686,16.8
2015,NCH1,1,5,BSSSC0_038/LH82,4/28/15,9/16/15,7.682457074,16.9
2015,NCH1,1,5,2369/PHZ51,4/28/15,9/16/15,11.55719813,17.8
2015,NCH1,1,5,740/PB80,4/28/15,9/16/15,8.485833149,17.8
2015,NCH1,1,5,Z013E0028/PHZ51,4/28/15,9/16/15,11.69423353,18.5
2015,NCH1,1,5,W10004_0032/LH82,4/28/15,9/16/15,8.824001473,16.7
2015,NCH1,1,5,B37/H95,4/28/15,9/16/15,10.49115321,18.7
2015,NCH1,1,5,Z013E0019/PHZ51,4/28/15,9/16/15,9.528149665,18.9
2015,NCH1,1,5,BSSSC0_021/LH82,4/28/15,9/16/15,8.332677061,16.8
2015,NCH1,1,5,M0001/LH195,4/28/15,9/16/15,6.978982981,16.7
2015,NCH1,1,5,LH216/LH195,4/28/15,9/16/15,12.76133776,18.2
2015,NCH1,1,5,Z013E0006/LH198,4/28/15,9/16/15,10.62516478,17.6
2015,NCH1,1,5,PHN11_PHW65_0323/LH195,4/28/15,9/16/15,11.54785699,17.3
2015,NCH1,1,5,LH82/PHHV4,4/28/15,9/16/15,10.62693671,16.4
2015,NCH1,1,5,W10001_0019/PHB47,4/28/15,9/16/15,7.146545598,14.7
2015,NCH1,1,5,M0003/LH185,4/28/15,9/16/15,7.56776335,15.5
2015,NCH1,1,5,B106/LH82,4/28/15,9/16/15,9.202943367,16.9
2015,NCH1,1,5,Z013E0078/PHZ51,4/28/15,9/16/15,11.12269093,17.5
2015,NCH1,1,5,B73_PHG39-11/PHZ51,4/28/15,9/16/15,12.98205817,17.8
2015,NCH1,1,5,BSSSC0_048/PHZ51,4/28/15,9/16/15,8.605207068,15.7
2015,NCH1,1,6,PHW52/TX205,4/28/15,9/16/15,14.56234699,18.7
2015,NCH1,1,6,TX777/LH195,4/28/15,9/16/15,10.04682337,17.2
2015,NCH1,1,6,B73_PHG39-17/LH82,4/28/15,9/16/15,8.593651026,16.6
2015,NCH1,1,6,TX768/PHB47,4/28/15,9/16/15,10.45128486,18.4
2015,NCH1,1,6,TX81/PHZ51,4/28/15,9/16/15,11.95896321,18.3
2015,NCH1,1,6,B103/PHB47,4/28/15,9/16/15,11.04324314,17.5
2015,NCH1,1,6,GT601/PHB47,4/28/15,9/16/15,8.803489494,19.1
2015,NCH1,1,6,B97/LH195,4/28/15,9/16/15,10.79199551,18.2
2015,NCH1,1,6,B103/PHZ51,4/28/15,9/16/15,6.371231448,17.3
2015,NCH1,1,6,M0118/PHZ51,4/28/15,9/16/15,9.958997446,16.6
2015,NCH1,1,6,R226/PHZ51,4/28/15,9/16/15,10.23094965,17
2015,NCH1,1,6,B14A/OH43,4/28/15,9/16/15,9.545291126,16
2015,NCH1,1,6,Z022E0009/LH185,4/28/15,9/16/15,9.316481487,16.6
2015,NCH1,1,6,PHHV4/PHZ51,4/28/15,9/16/15,9.724091993,17.3
2015,NCH1,1,6,TX768/PHZ51,4/28/15,9/16/15,9.899291227,17.1
2015,NCH1,1,6,Z013E0052/LH82,4/28/15,9/16/15,9.803761276,17.9
2015,NCH1,1,6,PHG39/PHN82,4/28/15,9/16/15,12.0376406,18.3
2015,NCH1,1,6,PHN11_LH145_0028/LH195,4/28/15,9/16/15,8.14094306,16.3
2015,NCH1,1,6,M0083/LH82,4/28/15,9/16/15,8.611562891,17.2
2015,NCH1,1,6,TX775/TX777,4/28/15,9/16/15,7.725599628,26.4
2015,NCH1,1,6,B109/PHZ51,4/28/15,9/16/15,8.818704955,17.5
2015,NCH1,1,6,MOG_MO45-074-1-1-1-1-B/PHB47,4/28/15,9/16/15,9.955049134,17.3
2015,NCH1,1,6,B97/PHB47,4/28/15,9/16/15,11.02985739,17.6
2015,NCH1,1,6,M0052/LH82,4/28/15,9/16/15,8.634867579,16.2
2015,NCH1,1,6,TX770/PHB47,4/28/15,9/16/15,12.16107839,16.7
2015,NCH1,1,7,TX740/LH195,4/28/15,9/16/15,10.10595179,23.4
2015,NCH1,1,7,Z022E0027/PHZ51,4/28/15,9/16/15,9.786619815,16.7
2015,NCH1,1,7,B73_PHG39-16/PHZ51,4/28/15,9/16/15,8.614259302,16.4
2015,NCH1,1,7,LH74/PHM49,4/28/15,9/16/15,9.160089708,18
2015,NCH1,1,7,W10008_0017/PHB47,4/28/15,9/16/15,10.70560446,17.1
2015,NCH1,1,7,GT602/PHB47,4/28/15,9/16/15,9.024113608,17.8
2015,NCH1,1,7,LH195/MO17,4/28/15,9/16/15,13.78953664,19.1
2015,NCH1,1,7,BSSSC0_044/LH82,4/28/15,9/16/15,8.08922977,16
2015,NCH1,1,7,LH195/LH82,4/28/15,9/16/15,11.55142011,18.4
2015,NCH1,1,7,M0075/LH82,4/28/15,9/16/15,9.741358651,16.4
2015,NCH1,1,7,M0008/LH82,4/28/15,9/16/15,9.39698858,18
2015,NCH1,1,7,M0077/PHZ51,4/28/15,9/16/15,7.925519167,17.7
2015,NCH1,1,7,M0186/LH185,4/28/15,9/16/15,9.79836846,16.6
2015,NCH1,1,7,PHN66/PHZ51,4/28/15,9/16/15,7.156560839,16.5
2015,NCH1,1,7,LH149/PHZ51,4/28/15,9/16/15,8.182255912,16.7
2015,NCH1,1,7,Z022E0042/LH82,4/28/15,9/16/15,5.071947065,16.4
2015,NCH1,1,7,PHB47/PHW30,4/28/15,9/16/15,9.811272708,15.8
2015,NCH1,1,7,CG60/LH162,4/28/15,9/16/15,7.113033074,15.1
2015,NCH1,1,7,B37/C103,4/28/15,9/16/15,4.877998151,18.3
2015,NCH1,1,7,MOG_MO45-078-1-1-1-1-B/PB80,4/28/15,9/16/15,11.25423721,17.7
2015,NCH1,1,7,M0143/LH195,4/28/15,9/16/15,7.281173492,18.7
2015,NCH1,1,7,NKH8431/PHB47,4/28/15,9/16/15,9.320526098,15.1
2015,NCH1,1,7,B111/LH82,4/28/15,9/16/15,8.85077297,17.2
2015,NCH1,1,7,W10004_0204/PHZ51,4/28/15,9/16/15,6.957508002,17.9
2015,NCH1,1,8,DKFBHJ/PHZ51,4/28/15,9/16/15,6.965019428,15.9
2015,NCH1,1,8,TX951/LH195,4/28/15,9/16/15,9.053042235,21.2
2015,NCH1,1,8,GEMS-0163/PHZ51,4/28/15,9/16/15,9.6808820269999991,17.6
2015,NCH1,1,8,W10008_0001/PHB47,4/28/15,9/16/15,8.778807715,16.9
2015,NCH1,1,8,Z022E0048/LH82,4/28/15,9/16/15,9.215943913,17.5
2015,NCH1,1,8,MO44_LH145_0127/LH195,4/28/15,9/16/15,9.598477813,18.1
2015,NCH1,1,8,M162W/PHB47,4/28/15,9/16/15,10.55644485,18.8
2015,NCH1,1,8,TX204/PHB47,4/28/15,9/16/15,10.88434755,17.5
2015,NCH1,1,8,NC358/LH195,4/28/15,9/16/15,10.06762425,20.8
2015,NCH1,1,8,GT603/PHB47,4/28/15,9/16/15,10.95772843,19.3
2015,NCH1,1,8,MOG_MO45-128-1-1-1-1-B/LH185,4/28/15,9/16/15,9.395062573,18.7
2015,NCH1,1,8,B73_PHG39-22/LH82,4/28/15,9/16/15,9.543268821,18.1
2015,NCH1,1,8,PHW65/PHB47,4/28/15,9/16/15,9.534505488,16.8
2015,NCH1,1,8,W10004_0232/PHZ51,4/28/15,9/16/15,11.60688911,16.3
2015,NCH1,1,8,MOG_LH123HT-059-1-1-1-1-B/PB80,4/28/15,9/16/15,11.6837368,16.9
2015,NCH1,1,8,BSSSC0_010/PHZ51,4/28/15,9/16/15,7.861383131,16.7
2015,NCH1,1,8,B73/TX205,4/28/15,9/16/15,14.24917824,18.7
2015,NCH1,1,8,LH146HT/PHZ51,4/28/15,9/16/15,6.933144016,15.3
2015,NCH1,1,8,PHKE6/PHB47,4/28/15,9/16/15,10.5716603,16.2
2015,NCH1,1,8,R226/LH82,4/28/15,9/16/15,9.027580423,16.3
2015,NCH1,1,8,LH195/PHZ51,4/28/15,9/16/15,8.074206912,17.8
2015,NCH1,1,8,M0024/LH82,4/28/15,9/16/15,11.44005838,16.4
2015,NCH1,1,8,LH82/TX777,4/28/15,9/16/15,11.75992963,20.6
2015,NCH1,1,8,B73_PHG39-19/LH82,4/28/15,9/16/15,8.390842479,17.8
2015,NCH1,1,9,M0154/LH82,4/28/15,9/16/15,8.262474104,16.7
2015,NCH1,1,9,CGR01/LH198,4/28/15,9/16/15,11.12269093,17.5
2015,NCH1,1,9,MOG_LH145_0175/LH185,4/28/15,9/16/15,7.858108918,18.4
2015,NCH1,1,9,M0010/PB80,4/28/15,9/16/15,6.230132167,17.9
2015,NCH1,1,9,TX205/LH195,4/28/15,9/16/15,12.60301998,20.2
2015,NCH1,1,9,BSSSC0_002/LH82,4/28/15,9/16/15,7.474448308,16
2015,NCH1,1,9,M0266/PHZ51,4/28/15,9/16/15,8.079599734,16.1
2015,NCH1,1,9,MOG_LH123HT-199-1-1-1-1-B/LH195,4/28/15,9/16/15,12.6639781,20.3
2015,NCH1,1,9,TX775/LH195,4/28/15,9/16/15,12.67678605,20.7
2015,NCH1,1,9,PHG39/TX205,4/28/15,9/16/15,13.89180762,18.5
2015,NCH1,1,9,LH198/PHZ51,4/28/15,9/16/15,11.55142011,16.7
2015,NCH1,1,9,PHW53/PHZ51,4/28/15,9/16/15,5.560209122,16.2
2015,NCH1,1,9,B73_PHG39-15/LH82,4/28/15,9/16/15,9.899291227,17.1
2015,NCH1,1,9,Z013E0026/LH82,4/28/15,9/16/15,11.168241,18.9
2015,NCH1,1,9,Z013E0012/PHZ51,4/28/15,9/16/15,10.85728716,17.1
2015,NCH1,1,9,B37/PHZ51,4/28/15,9/16/15,9.712853744,18
2015,NCH1,1,9,Z013E0047/LH195,4/28/15,9/16/15,10.34882128,19.2
2015,NCH1,1,9,W10008_0069/PHB47,4/28/15,9/16/15,11.94355515,16.2
2015,NCH1,1,9,Z022E0059/LH198,4/28/15,9/16/15,7.21963757,16.7
2015,NCH1,1,9,PB80/PHZ51,4/28/15,9/16/15,10.24102266,15.8
2015,NCH1,1,9,GEMN-0097/PHB47,4/28/15,9/16/15,9.704648955,16.3
2015,NCH1,1,9,B104/LH82,4/28/15,9/16/15,10.52813255,17.8
2015,NCH1,1,9,CML247/LH195,4/28/15,9/16/15,13.16136944,21
2015,NCH1,1,9,M0039/LH195,4/28/15,9/16/15,4.061178545,18.9
2015,NCH1,1,10,MOG_MO45-030-1-1-1-1-B/PB80,4/28/15,9/16/15,11.68701101,18
2015,NCH1,1,10,OH7B/LH195,4/28/15,9/16/15,10.35204735,17.5
2015,NCH1,1,10,M0008/LH82,4/28/15,9/16/15,8.889543492,17.8
2015,NCH1,1,10,Z022E0050/LH82,4/28/15,9/16/15,8.781629317,17.1
2015,NCH1,1,10,BSSSC0_052/PHZ51,4/28/15,9/16/15,9.465747034,17.4
2015,NCH1,1,10,W10008_0059/PHB47,4/28/15,9/16/15,8.866835869,16.9
2015,NCH1,1,10,W10001_0009/PHB47,4/28/15,9/16/15,7.35282096,17.9
2015,NCH1,1,10,GEMS-0142/PHZ51,4/28/15,9/16/15,12.22012977,17.6
2015,NCH1,1,10,B73/PHG35,4/28/15,9/16/15,12.10533975,17.3
2015,NCH1,1,10,MOG_LH145_0162/PHB47,4/28/15,9/16/15,10.5393708,16.9
2015,NCH1,1,10,PHT55/LH82,4/28/15,9/16/15,12.06710851,18.1
2015,NCH1,1,10,F42/MO17,4/28/15,9/16/15,13.92021622,17.4
2015,NCH1,1,10,GEMS-0219/LH82,4/28/15,9/16/15,9.534505488,16.8
2015,NCH1,1,10,PHAW6/PHZ51,4/28/15,9/16/15,13.00072118,16.2
2015,NCH1,1,10,LH74/PHN82,4/28/15,9/16/15,11.36363442,16.9
2015,NCH1,1,10,TX205/PHB47,4/28/15,9/16/15,12.34705363,16.2
2015,NCH1,1,10,LH74/TX205,4/28/15,9/16/15,12.91512943,16.7
2015,NCH1,1,10,B73_PHG39-25/PHZ51,4/28/15,9/16/15,9.833614389,16.3
2015,NCH1,1,10,CML103/LH82,4/28/15,9/16/15,14.76910385,17.1
2015,NCH1,1,10,PHT55/PHB47,4/28/15,9/16/15,11.24605169,17
2015,NCH1,1,10,MOG_LH145_0006/LH198,4/28/15,9/16/15,10.24057969,18.2
2015,NCH1,1,10,WF9/H95,4/28/15,9/16/15,9.330522075,17.4
2015,NCH1,1,10,W10004_0127/PHZ51,4/28/15,9/16/15,10.13176028,16.5
2015,NCH1,1,10,N192/LH82,4/28/15,9/16/15,9.199765452,16.2
2015,NCH1,2,1,PHR25/LH82,4/28/15,9/16/15,6.521074796,16.4
2015,NCH1,2,1,M0058/LH185,4/28/15,9/16/15,11.31972146,17.8
2015,NCH1,2,1,LH74/PHM49,4/28/15,9/16/15,9.827643765,17.7
2015,NCH1,2,1,M0101/LH82,4/28/15,9/16/15,10.21217108,16.5
2015,NCH1,2,1,BSSSC0_052/LH82,4/28/15,9/16/15,8.562738614,16.9
2015,NCH1,2,1,Z022E0051/LH195,4/28/15,9/16/15,8.200456678,18.9
2015,NCH1,2,1,W10004_0248/PHZ51,4/28/15,9/16/15,10.59217228,17.3
2015,NCH1,2,1,PB80/LH82,4/28/15,9/16/15,11.27099348,16.4
2015,NCH1,2,1,PHN11_PHW65_0015/LH195,4/28/15,9/16/15,9.543268821,18.1
2015,NCH1,2,1,Z013E0007/LH185,4/28/15,9/16/15,12.47908142,18.5
2015,NCH1,2,1,Z013E0062/PB80,4/28/15,9/16/15,8.673965522,16.6
2015,NCH1,2,1,GEMS-0182/LH82,4/28/15,9/16/15,11.91505025,16.4
2015,NCH1,2,1,LH146HT/LH82,4/28/15,9/16/15,8.564375714,16.1
2015,NCH1,2,1,LH216/LH195,4/28/15,9/16/15,10.87076921,18.2
2015,NCH1,2,1,LH74/PHG35,4/28/15,9/16/15,9.383506531,16
2015,NCH1,2,1,B73/TX205,4/28/15,9/16/15,12.55275119,17.5
2015,NCH1,2,1,W10001_0022/PHB47,4/28/15,9/16/15,9.119065757,16.2
2015,NCH1,2,1,M0118/LH82,4/28/15,9/16/15,8.908745785,15.9
2015,NCH1,2,1,B73_PHG39-24/LH82,4/28/15,9/16/15,9.021128296,17.1
2015,NCH1,2,1,H114/PHZ51,4/28/15,9/16/15,9.398673836,17.5
2015,NCH1,2,1,BSSSC0_008/PHZ51,4/28/15,9/16/15,12.08386477,16.9
2015,NCH1,2,1,GT601/PHB47,4/28/15,9/16/15,9.360394445,19
2015,NCH1,2,1,LH195/PHZ51,4/28/15,9/16/15,10.63309993,17.6
2015,NCH1,2,1,BSSSC0_008/LH82,4/28/15,9/16/15,8.824001473,16.7
2015,NCH1,2,2,B37/H95,4/28/15,9/16/15,10.37501498,19.6
2015,NCH1,2,2,B73/MO17,4/28/15,9/16/15,11.37904248,18
2015,NCH1,2,2,W10008_0018/PHB47,4/28/15,9/16/15,11.59302186,16.4
2015,NCH1,2,2,W10004_0032/PHZ51,4/28/15,9/16/15,11.29718717,16.8
2015,NCH1,2,2,W10005_0111/LH195,4/28/15,9/16/15,7.817662769,18
2015,NCH1,2,2,W10001_0007/PHB47,4/28/15,9/16/15,9.776411978,15.4
2015,NCH1,2,2,PHW30/LH82,4/28/15,9/16/15,7.855894011,15.9
2015,NCH1,2,2,PB80/PHZ51,4/28/15,9/16/15,10.15602797,16.3
2015,NCH1,2,2,TX745_RP/PHB47,4/28/15,9/16/15,10.9505059,17.6
2015,NCH1,2,2,PHN66/LH82,4/28/15,9/16/15,8.321987727,16.1
2015,NCH1,2,2,B73_PHG39-8/LH82,4/28/15,9/16/15,11.40465837,16.6
2015,NCH1,2,2,GT602/PHZ51,4/28/15,9/16/15,10.02255568,17.4
2015,NCH1,2,2,TX772W/LH195,4/28/15,9/16/15,11.07646676,19
2015,NCH1,2,2,M0033/LH185,4/28/15,9/16/15,11.13132907,16.3
2015,NCH1,2,2,TX777/LH195,4/28/15,9/16/15,9.795768347,17.3
2015,NCH1,2,2,B73_PHG39-20/LH82,4/28/15,9/16/15,8.914909005,16.6
2015,NCH1,2,2,MO44_PHW65_0025/LH185,4/28/15,9/16/15,9.191868828,17
2015,NCH1,2,2,Z013E0022/PHZ51,4/28/15,9/16/15,10.37828919,17.1
2015,NCH1,2,2,M0287/LH185,4/28/15,9/16/15,8.391420281,15.4
2015,NCH1,2,2,BSSSC0_032/PHZ51,4/28/15,9/16/15,10.24050265,16.4
2015,NCH1,2,2,PHG39/LH195,4/28/15,9/16/15,8.586235898,18.5
2015,NCH1,2,2,PHG39/PHG35,4/28/15,9/16/15,13.72488059,16.8
2015,NCH1,2,2,M0143/LH185,4/28/15,9/16/15,7.903466386,17.1
2015,NCH1,2,2,B73/PHG35,4/28/15,9/16/15,11.31567684,18.4
2015,NCH1,2,3,TX303/PHZ51,4/28/15,9/16/15,9.301660861,18.9
2015,NCH1,2,3,CML322/PHZ51,4/28/15,9/16/15,7.506805223,18.8
2015,NCH1,2,3,Z022E0003/PHZ51,4/28/15,9/16/15,11.51992989,17.5
2015,NCH1,2,3,B73_PHG39-6/LH82,4/28/15,9/16/15,7.903466386,17.1
2015,NCH1,2,3,LH198/PHZ51,4/28/15,9/16/15,8.060339663,16.3
2015,NCH1,2,3,F42/OH43,4/28/15,9/16/15,9.362609353,18.3
2015,NCH1,2,3,MOG_LH145_0175/LH198,4/28/15,9/16/15,11.6585061,18.2
2015,NCH1,2,3,TX29A/PHZ51,4/28/15,9/16/15,7.622365649,18.4
2015,NCH1,2,3,M0087/LH185,4/28/15,9/16/15,9.648139906,17.2
2015,NCH1,2,3,Z022E0006/LH198,4/28/15,9/16/15,8.603955161,16.5
2015,NCH1,2,3,NKH8431/LH82,4/28/15,9/16/15,8.160395728,16.1
2015,NCH1,2,3,MOG_MO45-085-1-1-1-1-B/LH195,4/28/15,9/16/15,12.16010576,18.9
2015,NCH1,2,3,PHW52/PHG35,4/28/15,9/16/15,14.01112376,17.8
2015,NCH1,2,3,B73/PHN82,4/28/15,9/16/15,12.80833234,18.9
2015,NCH1,2,3,GT603/PHB47,4/28/15,9/16/15,9.810011172,18.7
2015,NCH1,2,3,BSSSC0_020/PHZ51,4/28/15,9/16/15,6.730239165,16.8
2015,NCH1,2,3,GT601/PHZ51,4/28/15,9/16/15,8.402687423,16.9
2015,NCH1,2,3,GEMS-0150/PHZ51,4/28/15,9/16/15,10.30288601,17
2015,NCH1,2,3,N542/LH82,4/28/15,9/16/15,9.783923403,17.4
2015,NCH1,2,3,B14A/C103,4/28/15,9/16/15,6.807664654,17.8
2015,NCH1,2,3,LH145/PHZ51,4/28/15,9/16/15,9.258316069,16.4
2015,NCH1,2,3,WF9/PHB47,4/28/15,9/16/15,9.799832221,17.4
2015,NCH1,2,3,BSSSC0_038/PHZ51,4/28/15,9/16/15,8.033953365,17.4
2015,NCH1,2,3,B73_PHG39-1/PHZ51,4/28/15,9/16/15,9.938601036,17.7
2015,NCH1,2,4,LH132/LH51,4/28/15,9/16/15,12.10543605,18.9
2015,NCH1,2,4,PB80/PHZ51,4/28/15,9/16/15,8.749850197,17.4
2015,NCH1,2,4,W10001_0031/PHB47,4/28/15,9/16/15,6.221291794,16.1
2015,NCH1,2,4,TX775/LH195,4/28/15,9/16/15,13.51594734,18.4
2015,NCH1,2,4,B109/LH82,4/28/15,9/16/15,8.936287686,18.6
2015,NCH1,2,4,Z022E0005/LH185,4/28/15,9/16/15,8.904219665,16.7
2015,NCH1,2,4,MOG_MO45-078-1-1-1-1-B/LH185,4/28/15,9/16/15,11.986534,18.7
2015,NCH1,2,4,GEMN-0178/PHB47,4/28/15,9/16/15,10.80345526,16.9
2015,NCH1,2,4,PHW52/TX205,4/28/15,9/16/15,12.29534035,19.7
2015,NCH1,2,4,Z013E0021/LH195,4/28/15,9/16/15,9.67067419,20.3
2015,NCH1,2,4,TX740/LH195,4/28/15,9/16/15,11.37480526,23.3
2015,NCH1,2,4,PHV63/PB80,4/28/15,9/16/15,9.911232474,17
2015,NCH1,2,4,Z013E0034/LH82,4/28/15,9/16/15,7.792528379,19
2015,NCH1,2,4,B73_PHG39-23/PHZ51,4/28/15,9/16/15,8.21172382,16.4
2015,NCH1,2,4,W10004_0082/PHZ51,4/28/15,9/16/15,6.738328399,16.7
2015,NCH1,2,4,BSSSC0_002/PHZ51,4/28/15,9/16/15,10.45995189,15.8
2015,NCH1,2,4,Z022E0072/PHZ51,4/28/15,9/16/15,10.57464562,17
2015,NCH1,2,4,KY21/PHB47,4/28/15,9/16/15,11.20213872,17.5
2015,NCH1,2,4,LH195/PHZ51,4/28/15,9/16/15,8.331906663,17.6
2015,NCH1,2,4,Z022E0105/PHZ51,4/28/15,9/16/15,8.352707536,16.6
2015,NCH1,2,4,PHN11_PHW65_0323/LH195,4/28/15,9/16/15,10.83090086,18.5
2015,NCH1,2,4,OH43/PHB47,4/28/15,9/16/15,10.31935338,18.2
2015,NCH1,2,4,W10004_0216/PHZ51,4/28/15,9/16/15,12.00037236,17.2
2015,NCH1,2,4,M0323/LH185,4/28/15,9/16/15,9.274966399,16.9
2015,NCH1,2,5,PHW65/PHZ51,4/28/15,9/16/15,7.668050538,17.4
2015,NCH1,2,5,GT602/PHB47,4/28/15,9/16/15,9.002157126,18
2015,NCH1,2,5,Z022E0095/LH185,4/28/15,9/16/15,8.012189486,16.8
2015,NCH1,2,5,CML333/PHB47,4/28/15,9/16/15,12.83664464,19.7
2015,NCH1,2,5,TX739/LH195,4/28/15,9/16/15,9.357505438,21
2015,NCH1,2,5,MOG_MO45-055-1-1-1-1-B/PB80,4/28/15,9/16/15,12.82412559,18.8
2015,NCH1,2,5,PHB47/LH195,4/28/15,9/16/15,8.031449557,16.6
2015,NCH1,2,5,MO44_LH145_0138/LH195,4/28/15,9/16/15,6.268767869,17.6
2015,NCH1,2,5,GEMN-0145/PHB47,4/28/15,9/16/15,13.61118839,18.3
2015,NCH1,2,5,PHN11_PHW65_0323/PHB47,4/28/15,9/16/15,10.41026091,16.2
2015,NCH1,2,5,LH132/PHZ51,4/28/15,9/16/15,9.914217786,16.3
2015,NCH1,2,5,W10004_0227/LH82,4/28/15,9/16/15,9.706401623,16.7
2015,NCH1,2,5,CML103/LH195,4/28/15,9/16/15,14.35280705,21.1
2015,NCH1,2,5,Z013E0055/PHZ51,4/28/15,9/16/15,4.364332061,17.6
2015,NCH1,2,5,CGR01/LH198,4/28/15,9/16/15,11.47462058,16.5
2015,NCH1,2,5,WF9/OH43,4/28/15,9/16/15,11.12182423,15.7
2015,NCH1,2,5,M0052/LH185,4/28/15,9/16/15,6.066922327,16
2015,NCH1,2,5,PHM49/PHZ51,4/28/15,9/16/15,8.439175624,16.3
2015,NCH1,2,5,MOG_LH123HT-031-1-1-1-1-B/PHB47,4/28/15,9/16/15,11.53726396,18.5
2015,NCH1,2,5,Z013E0067/LH198,4/28/15,9/16/15,7.553029393,18.3
2015,NCH1,2,5,LH149/LH82,4/28/15,9/16/15,6.634131413,17
2015,NCH1,2,5,F42/MO17,4/28/15,9/16/15,12.33973481,18.9
2015,NCH1,2,5,MOG_PHG83-224-1-1-1-1-B/LH185,4/28/15,9/16/15,13.22781668,19.2
2015,NCH1,2,5,NC258/PHB47,4/28/15,9/16/15,12.89789166,19.8
2015,NCH1,2,5,PHG39/PHM49,4/28/15,9/16/15,10.13118248,20.3
2015,NCH1,2,6,Z022E0108/LH185,4/28/15,9/16/15,7.352435755,16.1
2015,NCH1,2,6,MOG_MO45-128-1-1-1-1-B/LH198,4/28/15,9/16/15,14.16193012,18.3
2015,NCH1,2,6,Z013E0032/LH195,4/28/15,9/16/15,7.769705195,20.9
2015,NCH1,2,6,CML333/LH82,4/28/15,9/16/15,12.98176927,18.3
2015,NCH1,2,6,B73/PHM49,4/28/15,9/16/15,11.21571707,17.4
2015,NCH1,2,6,Z022E0023/PHZ51,4/28/15,9/16/15,7.622365649,18.4
2015,NCH1,2,6,DK4676A/LH82,4/28/15,9/16/15,6.867659775,16.1
2015,NCH1,2,6,B68/PHZ51,4/28/15,9/16/15,11.27080087,15.8
2015,NCH1,2,6,PHW65_MOG_0012/LH195,4/28/15,9/16/15,11.4127476,17.7
